term,term_desc,class,crn,title,building_code,building,official_map_name,room,schedule_days,start_time,end_time,enrolled_students,latitude,longitude,location_scope,coordinate_validation_status,coordinate_notes
202620,Spring 2026,PLSC 271 4,22703,Introduction to International Relations,CF,Communication Facility,Communications Facility,316,MonWedFri,11:30,12:50,58,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PSY 319 0,22077,Cognitive Neuroscience,CF,Communication Facility,Communications Facility,225,MonWedFri,11:30,12:50,14,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PSY 319 0,22386,Cognitive Neuroscience,CF,Communication Facility,Communications Facility,225,MonWedFri,11:30,12:50,17,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,CSCI 202 01,20181,Dynamic Web Pages,CF,Communication Facility,Communications Facility,227,MonWedFri,12:00,12:50,0,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,ESCI 425 0,23776,Environmental Biology of Fishes,CF,Communication Facility,Communications Facility,120,MonWedFri,12:00,12:50,38,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,COMM 498 0,20956,Communication Ethics,CF,Communication Facility,Communications Facility,023,MonWedFri,13:00,14:20,13,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 104 01,22804,Physics Applications,CF,Communication Facility,Communications Facility,125,MonWedFri,13:00,13:50,17,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 104 02,22805,Physics Applications,CF,Communication Facility,Communications Facility,125,MonWedFri,13:00,13:50,12,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 369 047,20107,Electromagnetism II,CF,Communication Facility,Communications Facility,227,MonWedFri,13:00,13:50,25,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,CSCI 241 0,20932,Data Structures,CF,Communication Facility,Communications Facility,025,MonWedFri,14:00,14:50,9,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,CSCI 241 0,21234,Data Structures,CF,Communication Facility,Communications Facility,025,MonWedFri,14:00,14:50,19,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,EECE 111 0,21681,Circuit Analysis I,CF,Communication Facility,Communications Facility,120,MonWedFri,14:00,14:50,38,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,EECE 111 0,21682,Circuit Analysis I,CF,Communication Facility,Communications Facility,120,MonWedFri,14:00,14:50,23,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 346 0,23787,Introduction to Particle and Nuclear Physics,CF,Communication Facility,Communications Facility,224,MonWedFri,14:00,14:50,29,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,CSCI 101 0,21392,Computers and Applications,CF,Communication Facility,Communications Facility,120,MonWedFri,15:00,15:50,0,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,CSCI 101 0,21393,Computers and Applications,CF,Communication Facility,Communications Facility,120,MonWedFri,15:00,15:50,0,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,CSCI 101 0,21394,Computers and Applications,CF,Communication Facility,Communications Facility,120,MonWedFri,15:00,15:50,0,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,SOC 352 01,21719,Criminology,CF,Communication Facility,Communications Facility,225,MonWedFri,16:00,17:20,27,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 162 01,20775,Physics with Calculus II,CF,Communication Facility,Communications Facility,125,MonWedThuFri,11:00,11:50,18,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 162 03,21165,Physics with Calculus II,CF,Communication Facility,Communications Facility,125,MonWedThuFri,11:00,11:50,20,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 162 05,20957,Physics with Calculus II,CF,Communication Facility,Communications Facility,125,MonWedThuFri,11:00,11:50,20,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 163 07,21171,Physics with Calculus III,CF,Communication Facility,Communications Facility,105,MonWedThuFri,11:00,11:50,21,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 163 08,21172,Physics with Calculus III,CF,Communication Facility,Communications Facility,105,MonWedThuFri,11:00,11:50,20,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 163 10,21173,Physics with Calculus III,CF,Communication Facility,Communications Facility,105,MonWedThuFri,11:00,11:50,21,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 162 0,21556,Physics with Calculus II,CF,Communication Facility,Communications Facility,120,MonWedThuFri,13:00,13:50,9,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 162 04,21166,Physics with Calculus II,CF,Communication Facility,Communications Facility,120,MonWedThuFri,13:00,13:50,19,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 162 07,21167,Physics with Calculus II,CF,Communication Facility,Communications Facility,120,MonWedThuFri,13:00,13:50,15,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 162 0,21557,Physics with Calculus II,CF,Communication Facility,Communications Facility,125,MonWedThuFri,14:00,14:50,18,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 162 0,21558,Physics with Calculus II,CF,Communication Facility,Communications Facility,125,MonWedThuFri,14:00,14:50,20,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 162 0,22946,Physics with Calculus II,CF,Communication Facility,Communications Facility,125,MonWedThuFri,14:00,14:50,19,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 163 0,21237,Physics with Calculus III,CF,Communication Facility,Communications Facility,105,MonWedThuFri,14:00,14:50,20,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 163 034,21229,Physics with Calculus III,CF,Communication Facility,Communications Facility,105,MonWedThuFri,14:00,14:50,19,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 163 035,21230,Physics with Calculus III,CF,Communication Facility,Communications Facility,105,MonWedThuFri,14:00,14:50,19,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,CSCI 102 0,20864,Computer-Mediated Communications,CF,Communication Facility,Communications Facility,167,Thu,08:00,09:50,15,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,CSCI 141 0,20514,Computer Programming I,CF,Communication Facility,Communications Facility,165,Thu,08:00,09:50,21,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 115 0,21238,Principles of Physics II,CF,Communication Facility,Communications Facility,315,Thu,08:00,09:50,24,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 116 0,21241,Principles of Physics III,CF,Communication Facility,Communications Facility,315,Thu,08:00,09:50,24,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 163 02,21168,Physics with Calculus III,CF,Communication Facility,Communications Facility,310,Thu,08:00,09:50,20,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 163 13,21174,Physics with Calculus III,CF,Communication Facility,Communications Facility,302,Thu,08:00,09:50,19,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,CSCI 343 0,23046,Programming Workshop,CF,Communication Facility,Communications Facility,420,Thu,09:00,09:50,10,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,CSCI 145 0,20057,Computer Programming and Linear Data Structures,CF,Communication Facility,Communications Facility,162,Thu,10:00,11:50,11,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,CSCI 172 0,23230,Introduction to Robotics,CF,Communication Facility,Communications Facility,420,Thu,10:00,11:50,24,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,CSCI 247 0,23231,Computer Systems I,CF,Communication Facility,Communications Facility,165,Thu,10:00,11:50,5,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,DATA 311 0,23237,Fundamentals of Data Science,CF,Communication Facility,Communications Facility,164,Thu,10:00,11:50,9,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 104 01,22804,Physics Applications,CF,Communication Facility,Communications Facility,307,Thu,10:00,11:50,17,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 115 0,21239,Principles of Physics II,CF,Communication Facility,Communications Facility,315,Thu,10:00,11:50,24,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 116 0,21242,Principles of Physics III,CF,Communication Facility,Communications Facility,311,Thu,10:00,11:50,24,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 163 03,21169,Physics with Calculus III,CF,Communication Facility,Communications Facility,310,Thu,10:00,11:50,21,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 163 14,21175,Physics with Calculus III,CF,Communication Facility,Communications Facility,302,Thu,10:00,11:50,20,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 391 02,22026,Junior Lab,CF,Communication Facility,Communications Facility,010,Thu,10:00,12:50,1,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,CSCI 141 0,20515,Computer Programming I,CF,Communication Facility,Communications Facility,164,Thu,12:00,13:50,24,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,DATA 311 0,23238,Fundamentals of Data Science,CF,Communication Facility,Communications Facility,165,Thu,12:00,13:50,4,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,MGMT 315 0,22902,Career Preparation,CF,Communication Facility,Communications Facility,225,Thu,12:00,13:20,20,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 104 02,22805,Physics Applications,CF,Communication Facility,Communications Facility,307,Thu,13:00,14:50,12,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 115 0,21240,Principles of Physics II,CF,Communication Facility,Communications Facility,315,Thu,13:00,14:50,24,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 116 0,21243,Principles of Physics III,CF,Communication Facility,Communications Facility,311,Thu,13:00,14:50,22,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 163 15,21176,Physics with Calculus III,CF,Communication Facility,Communications Facility,302,Thu,13:00,14:50,20,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,CSCI 102 0,20866,Computer-Mediated Communications,CF,Communication Facility,Communications Facility,167,Thu,14:00,15:50,10,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,CSCI 247 0,20718,Computer Systems I,CF,Communication Facility,Communications Facility,162,Thu,14:00,15:50,18,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,MGMT 311 0,22158,Introduction to Management and Organizational Behavior,CF,Communication Facility,Communications Facility,316,Thu,14:00,14:50,24,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,MGMT 311 02,23466,Introduction to Management and Organizational Behavior,CF,Communication Facility,Communications Facility,316,Thu,15:00,15:50,15,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 115 4,23258,Principles of Physics II,CF,Communication Facility,Communications Facility,315,Thu,15:00,16:50,24,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 116 0,21244,Principles of Physics III,CF,Communication Facility,Communications Facility,311,Thu,15:00,16:50,9,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 163 04,21170,Physics with Calculus III,CF,Communication Facility,Communications Facility,310,Thu,15:00,16:50,20,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,ESCI 330 0,23910,Natural History of the Pacific Northwest,CF,Communication Facility,Communications Facility,226,Tue,08:00,09:20,20,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 162 01,20775,Physics with Calculus II,CF,Communication Facility,Communications Facility,307,Tue,08:00,09:50,18,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,CSCI 141 01,20513,Computer Programming I,CF,Communication Facility,Communications Facility,162,Tue,10:00,11:50,12,48.73291151727051,-122.48519778015269,main_campus,matched,
202620,Spring 2026,PHYS 162 03,21165,Physics with Calculus II,CF,Communication Facility,Communications Facility,311,Tue,10:00,11:50,20,48.73291151727051,-122.48519778015269,main_campus,matched,
